player_id,player_name,team_id,position,start_security,start_probability_pct,start_status,minutes_def_used,starts_def_used,nineties_def_used,min_pct_def_used,starts_per_ninety_used,base_start_score,start_reliability,minute_share_pf_used,starter_proxy_pf_used,merge_key,minute_share_pf,starter_proxy_pf,conditional_start_prob,availability_prob,availability_risk,availability_status,start_prob_source
yoane_wissa__cod,Yoane Wissa,COD,FWD,0.8342,83,sandsynlig starter - Transfermarkt landshold,,,,,,0.8342,,,,yoane wissa||cod,,,0.97,0.6,high_risk,high_risk,transfermarkt_availability_split_2026_06_01
simon_banza__cod,Simon Banza,COD,FWD,0.4264,43,sjældent startende - Transfermarkt landshold,,,,,,0.4264,,,,simon banza||cod,,,0.4815,0.6731,medium_risk,medium_risk,transfermarkt_availability_split_2026_06_01
c_dric_bakambu__cod,Cedric Bakambu,COD,FWD,0.7818,78,sandsynlig starter - Transfermarkt landshold,,,,,,0.7818,,,,cedric bakambu||cod,,,0.9091,0.6,high_risk,high_risk,transfermarkt_availability_split_2026_06_01
fiston_mayele__cod,Fiston Mayele,COD,FWD,0.6741,67,sandsynlig starter - Transfermarkt landshold,,,,,,0.6741,,,,fiston mayele||cod,,,0.7838,0.6,high_risk,high_risk,transfermarkt_availability_split_2026_06_01
wilson_isidor__hai,Wilson Isidor,HAI,FWD,0.8655,87,sandsynlig starter - Transfermarkt landshold,,,,,,0.8655,,,,wilson isidor||hai,,,0.97,0.6923,unknown,unknown,transfermarkt_availability_split_2026_06_01
don_deedson_louicius__hai,Don Deedson Louicius,HAI,FWD,0.6357,64,rotation/usikker - Transfermarkt landshold,,,,,,0.6357,,,,don deedson louicius||hai,,,0.7391,0.6,high_risk,high_risk,transfermarkt_availability_split_2026_06_01
ruben_providence__hai,Ruben Providence,HAI,FWD,0.8296,83,sikker starter - Transfermarkt landshold,,,,,,0.8296,,,,ruben providence||hai,,,0.8889,0.8095,medium_risk,medium_risk,transfermarkt_availability_split_2026_06_01
frantzdy_pierrot__hai,Frantzdy Pierrot,HAI,FWD,0.8145,81,sandsynlig starter - Transfermarkt landshold,,,,,,0.8145,,,,frantzdy pierrot||hai,,,0.9091,0.7027,medium_risk,medium_risk,transfermarkt_availability_split_2026_06_01
josue_casimir__hai,Josue Casimir,HAI,FWD,0.8757,88,sandsynlig starter - Transfermarkt landshold,,,,,,0.8757,,,,josue casimir||hai,,,0.97,0.7222,medium_risk,medium_risk,transfermarkt_availability_split_2026_06_01
yassin_fortune__hai,Yassin Fortune,HAI,FWD,0.5684,57,rotation/usikker - Transfermarkt landshold,,,,,,0.5684,,,,yassin fortune||hai,,,0.6667,0.5789,high_risk,high_risk,transfermarkt_availability_split_2026_06_01
jurgen_locadia__cuw,Jürgen Locadia,CUW,FWD,0.7207,72,sandsynlig starter - Transfermarkt landshold,,,,,,0.7207,,,,jurgen locadia||cuw,,,0.8889,0.4595,high_risk,high_risk,transfermarkt_availability_split_2026_06_01
ar_jany_martha__cuw,Ar'jany Martha,CUW,FWD,0.1336,13,sjældent startende - Transfermarkt landshold,,,,,,0.1336,,,,ar'jany martha||cuw,,,0.1429,0.8148,medium_risk,medium_risk,transfermarkt_availability_split_2026_06_01
sontje_hansen__cuw,Sontje Hansen,CUW,FWD,0.6148,61,rotation/usikker - Transfermarkt landshold,,,,,,0.6148,,,,sontje hansen||cuw,,,0.6667,0.7778,medium_risk,medium_risk,transfermarkt_availability_split_2026_06_01
brandley_kuwas__cuw,Brandley Kuwas,CUW,FWD,0.6808,68,sandsynlig starter - Transfermarkt landshold,,,,,,0.6808,,,,brandley kuwas||cuw,,,0.7917,0.6,high_risk,high_risk,transfermarkt_availability_split_2026_06_01
gervane_kastaneer__cuw,Gervane Kastaneer,CUW,FWD,0.5432,54,rotation/usikker - Transfermarkt landshold,,,,,,0.5432,,,,gervane kastaneer||cuw,,,0.6316,0.6,high_risk,high_risk,transfermarkt_availability_split_2026_06_01
jeremy_antonisse__cuw,Jeremy Antonisse,CUW,FWD,0.7223,72,sandsynlig starter - Transfermarkt landshold,,,,,,0.7223,,,,jeremy antonisse||cuw,,,0.9091,0.413,high_risk,high_risk,transfermarkt_availability_split_2026_06_01
jearl_margaritha__cuw,Jearl Margaritha,CUW,FWD,0.6291,63,rotation/usikker - Transfermarkt landshold,,,,,,0.6291,,,,jearl margaritha||cuw,,,0.7143,0.6591,medium_risk,medium_risk,transfermarkt_availability_split_2026_06_01
kenji_gorr__cuw,Kenji Gorre,CUW,FWD,0.6469,65,rotation/usikker - Transfermarkt landshold,,,,,,0.6469,,,,kenji gorre||cuw,,,0.7188,0.7143,medium_risk,medium_risk,transfermarkt_availability_split_2026_06_01
j_rgen_strand_larsen__nor,Jørgen Strand Larsen,NOR,FWD,0.7453,75,sandsynlig starter - Transfermarkt landshold,,,,,,0.7453,,,,jørgen strand larsen||nor,,,0.8182,0.7455,medium_risk,medium_risk,transfermarkt_availability_split_2026_06_01
erling_haaland__nor,Erling Haaland,NOR,FWD,0.8883,89,sandsynlig starter - Transfermarkt landshold,,,,,,0.8883,,,,erling haaland||nor,,,0.97,0.7595,medium_risk,medium_risk,transfermarkt_availability_split_2026_06_01
gilson_benchimol_tavares__cpv,Gilson Benchimol Tavares,CPV,FWD,0.5415,54,rotation/usikker - Transfermarkt landshold,,,,,,0.5415,,,,gilson benchimol tavares||cpv,,,0.6296,0.6,high_risk,high_risk,transfermarkt_availability_split_2026_06_01
alexander_s_rloth__nor,Alexander Sørloth,NOR,FWD,0.8078,81,sandsynlig starter - Transfermarkt landshold,,,,,,0.8078,,,,alexander sørloth||nor,,,0.8871,0.7447,medium_risk,medium_risk,transfermarkt_availability_split_2026_06_01
garry_mendes_rodrigues__cpv,Garry Mendes Rodrigues,CPV,FWD,0.7496,75,sandsynlig starter - Transfermarkt landshold,,,,,,0.7496,,,,garry mendes rodrigues||cpv,,,0.8475,0.67,medium_risk,medium_risk,transfermarkt_availability_split_2026_06_01
ryan_mendes_da_graca__cpv,Ryan Mendes Da Graça,CPV,FWD,0.8829,88,sandsynlig starter - Transfermarkt landshold,,,,,,0.8829,,,,ryan mendes da graca||cpv,,,0.97,0.7436,medium_risk,medium_risk,transfermarkt_availability_split_2026_06_01
ibrahim_sabra__jor,Ibrahim Sabra,JOR,FWD,0.3742,37,sjældent startende - Transfermarkt landshold,,,,,,0.3742,,,,ibrahim sabra||jor,,,0.4444,0.5484,high_risk,high_risk,transfermarkt_availability_split_2026_06_01
dailon_livramento__cpv,Dailon Livramento,CPV,FWD,0.8309,83,sikker starter - Transfermarkt landshold,,,,,,0.8309,,,,dailon livramento||cpv,,,0.8824,0.8333,medium_risk,medium_risk,transfermarkt_availability_split_2026_06_01
jovane_cabral__cpv,Jovane Cabral,CPV,FWD,0.7525,75,sandsynlig starter - Transfermarkt landshold,,,,,,0.7525,,,,jovane cabral||cpv,,,0.875,0.6,high_risk,high_risk,transfermarkt_availability_split_2026_06_01
nuno_da_costa__cpv,Nuno da Costa,CPV,FWD,0.3862,39,sjældent startende - Transfermarkt landshold,,,,,,0.3862,,,,nuno da costa||cpv,,,0.5,0.35,high_risk,high_risk,transfermarkt_availability_split_2026_06_01
h_lio_varela__cpv,Helio Varela,CPV,FWD,0.7167,72,sandsynlig starter - Transfermarkt landshold,,,,,,0.7167,,,,helio varela||cpv,,,0.8333,0.6,high_risk,high_risk,transfermarkt_availability_split_2026_06_01
willy_semedo__cpv,Willy Semedo,CPV,FWD,0.771,77,sandsynlig starter - Transfermarkt landshold,,,,,,0.771,,,,willy semedo||cpv,,,0.8966,0.6,high_risk,high_risk,transfermarkt_availability_split_2026_06_01
baha_a_faisal__jor,Baha'a Faisal,JOR,FWD,0.7502,75,sandsynlig starter - Transfermarkt landshold,,,,,,0.7502,,,,baha'a faisal||jor,,,0.8723,0.6,high_risk,high_risk,transfermarkt_availability_split_2026_06_01
igor_sergeev__uzb,Igor Sergeev,UZB,FWD,0.7642,76,sandsynlig starter - Transfermarkt landshold,,,,,,0.7642,,,,igor sergeev||uzb,,,0.8556,0.695,medium_risk,medium_risk,transfermarkt_availability_split_2026_06_01
aribim_pepple__can,Aribim Pepple,CAN,FWD,0.045,5,sjældent startende - Transfermarkt landshold,,,,,,0.045,,,,aribim pepple||can,,,0.05,0.7143,unknown,unknown,transfermarkt_availability_split_2026_06_01
eldor_shomurodov__uzb,Eldor Shomurodov,UZB,FWD,0.8976,90,sikker starter - Transfermarkt landshold,,,,,,0.8976,,,,eldor shomurodov||uzb,,,0.9583,0.8189,medium_risk,medium_risk,transfermarkt_availability_split_2026_06_01
findlay_curtis__sco,Findlay Curtis,SCO,FWD,0.0446,4,sjældent startende - Transfermarkt landshold,,,,,,0.0446,,,,findlay curtis||sco,,,0.05,0.6923,unknown,unknown,transfermarkt_availability_split_2026_06_01
cyle_christopher_larin__can,Cyle Christopher Larin,CAN,FWD,0.793,79,sandsynlig starter - Transfermarkt landshold,,,,,,0.793,,,,cyle christopher larin||can,,,0.8831,0.7083,medium_risk,medium_risk,transfermarkt_availability_split_2026_06_01
tani_oluwaseyi__can,Tani Oluwaseyi,CAN,FWD,0.6748,67,rotation/usikker - Transfermarkt landshold,,,,,,0.6748,,,,tani oluwaseyi||can,,,0.7083,0.8649,low_risk,low_risk,transfermarkt_availability_split_2026_06_01
jonathan_david__can,Jonathan David,CAN,FWD,0.9,90,sandsynlig starter - Transfermarkt landshold,,,,,,0.9,,,,jonathan david||can,,,0.97,0.7938,medium_risk,medium_risk,transfermarkt_availability_split_2026_06_01
che_adams__sco,Che Adams,SCO,FWD,0.8708,87,sandsynlig starter - Transfermarkt landshold,,,,,,0.8708,,,,che adams||sco,,,0.95,0.7619,medium_risk,medium_risk,transfermarkt_availability_split_2026_06_01
jacen_russell_rowe__can,Jacen Russell-Rowe,CAN,FWD,0.215,22,sjældent startende - Transfermarkt landshold,,,,,,0.215,,,,jacen russell-rowe||can,,,0.25,0.6,high_risk,high_risk,transfermarkt_availability_split_2026_06_01
daniel_jebbison__can,Daniel Jebbison,CAN,FWD,0.3358,34,sjældent startende - Transfermarkt landshold,,,,,,0.3358,,,,daniel jebbison||can,,,0.4,0.5417,high_risk,high_risk,transfermarkt_availability_split_2026_06_01
george_hirst__sco,George Hirst,SCO,FWD,0.465,46,sjældent startende - Transfermarkt landshold,,,,,,0.465,,,,george hirst||sco,,,0.5,0.8,medium_risk,medium_risk,transfermarkt_availability_split_2026_06_01
lyndon_dykes__sco,Lyndon Dykes,SCO,FWD,0.8595,86,sandsynlig starter - Transfermarkt landshold,,,,,,0.8595,,,,lyndon dykes||sco,,,0.9535,0.7183,medium_risk,medium_risk,transfermarkt_availability_split_2026_06_01
ross_stewart__sco,Ross Stewart,SCO,FWD,0.4562,46,sjældent startende - Transfermarkt landshold,,,,,,0.4562,,,,ross stewart||sco,,,0.5,0.75,medium_risk,medium_risk,transfermarkt_availability_split_2026_06_01
lawrence_shankland__sco,Lawrence Shankland,SCO,FWD,0.4979,50,rotation/usikker - Transfermarkt landshold,,,,,,0.4979,,,,lawrence shankland||sco,,,0.5789,0.6,high_risk,high_risk,transfermarkt_availability_split_2026_06_01
mohammed_muntari__qat,Mohammed Muntari,QAT,FWD,0.66,66,sandsynlig starter - Transfermarkt landshold,,,,,,0.66,,,,mohammed muntari||qat,,,0.7674,0.6,high_risk,high_risk,transfermarkt_availability_split_2026_06_01
edmilson_junior__qat,Edmilson Junior,QAT,FWD,0.8529,85,sandsynlig starter - Transfermarkt landshold,,,,,,0.8529,,,,edmilson junior||qat,,,0.97,0.6552,medium_risk,medium_risk,transfermarkt_availability_split_2026_06_01
akram_afif__qat,Akram Afif,QAT,FWD,0.8984,90,sandsynlig starter - Transfermarkt landshold,,,,,,0.8984,,,,akram afif||qat,,,0.97,0.7891,medium_risk,medium_risk,transfermarkt_availability_split_2026_06_01
ahmed_alaaeldin_abdelmotaal__qat,Ahmed Alaaeldin Abdelmotaal,QAT,FWD,0.4247,42,sjældent startende - Transfermarkt landshold,,,,,,0.4247,,,,ahmed alaaeldin abdelmotaal||qat,,,0.4938,0.6,high_risk,high_risk,transfermarkt_availability_split_2026_06_01
almoez_ali__qat,Almoez Ali,QAT,FWD,0.8237,82,sandsynlig starter - Transfermarkt landshold,,,,,,0.8237,,,,almoez ali||qat,,,0.9113,0.7253,medium_risk,medium_risk,transfermarkt_availability_split_2026_06_01
abdullah_al_hamdan__ksa,Abdullah Al-Hamdan,KSA,FWD,0.5972,60,rotation/usikker - Transfermarkt landshold,,,,,,0.5972,,,,abdullah al-hamdan||ksa,,,0.6944,0.6,high_risk,high_risk,transfermarkt_availability_split_2026_06_01
firas_al_buraikan__ksa,Firas Al-Buraikan,KSA,FWD,0.8388,84,sandsynlig starter - Transfermarkt landshold,,,,,,0.8388,,,,firas al-buraikan||ksa,,,0.9153,0.7614,medium_risk,medium_risk,transfermarkt_availability_split_2026_06_01
hazem_mastouri__tun,Hazem Mastouri,TUN,FWD,0.849,85,sandsynlig starter - Transfermarkt landshold,,,,,,0.849,,,,hazem mastouri||tun,,,0.9333,0.7419,medium_risk,medium_risk,transfermarkt_availability_split_2026_06_01
firas_chaouat__tun,Firas Chaouat,TUN,FWD,0.5292,53,rotation/usikker - Transfermarkt landshold,,,,,,0.5292,,,,firas chaouat||tun,,,0.6154,0.6,high_risk,high_risk,transfermarkt_availability_split_2026_06_01
rayan_elloumi__tun,Rayan Elloumi,TUN,FWD,0.8655,87,sandsynlig starter - Transfermarkt landshold,,,,,,0.8655,,,,rayan elloumi||tun,,,0.97,0.6923,unknown,unknown,transfermarkt_availability_split_2026_06_01
kr_pin_diatta__sen,Krepin Diatta,SEN,FWD,0.873,87,sandsynlig starter - Transfermarkt landshold,,,,,,0.873,,,,krepin diatta||sen,,,0.97,0.7143,medium_risk,medium_risk,transfermarkt_availability_split_2026_06_01
pape_cherif_ndiaye__sen,Pape Cherif Ndiaye,SEN,FWD,0.4289,43,sjældent startende - Transfermarkt landshold,,,,,,0.4289,,,,pape cherif ndiaye||sen,,,0.4737,0.7297,medium_risk,medium_risk,transfermarkt_availability_split_2026_06_01
assane_diao_diaoune__sen,Assane Diao Diaoune,SEN,FWD,0.7493,75,sandsynlig starter - Transfermarkt landshold,,,,,,0.7493,,,,assane diao diaoune||sen,,,0.97,0.35,high_risk,high_risk,transfermarkt_availability_split_2026_06_01
sadio_man__sen,Sadio Mane,SEN,FWD,0.9164,92,sikker starter - Transfermarkt landshold,,,,,,0.9164,,,,sadio mane||sen,,,0.97,0.8421,medium_risk,medium_risk,transfermarkt_availability_split_2026_06_01
abde_ezzalzouli__mar,Abde Ezzalzouli,MAR,FWD,0.7489,75,sandsynlig starter - Transfermarkt landshold,,,,,,0.7489,,,,abde ezzalzouli||mar,,,0.8372,0.6986,medium_risk,medium_risk,transfermarkt_availability_split_2026_06_01
amine_adli__mar,Amine Adli,MAR,FWD,0.5864,59,rotation/usikker - Transfermarkt landshold,,,,,,0.5864,,,,amine adli||mar,,,0.6818,0.6,high_risk,high_risk,transfermarkt_availability_split_2026_06_01
nicolas_jackson__sen,Nicolas Jackson,SEN,FWD,0.6272,63,rotation/usikker - Transfermarkt landshold,,,,,,0.6272,,,,nicolas jackson||sen,,,0.7143,0.6515,high_risk,high_risk,transfermarkt_availability_split_2026_06_01
bamba_dieng__sen,Bamba Dieng,SEN,FWD,0.673,67,sandsynlig starter - Transfermarkt landshold,,,,,,0.673,,,,bamba dieng||sen,,,0.7826,0.6,high_risk,high_risk,transfermarkt_availability_split_2026_06_01
chemsdine_talbi__mar,Chemsdine Talbi,MAR,FWD,0.0792,8,sjældent startende - Transfermarkt landshold,,,,,,0.0792,,,,chemsdine talbi||mar,,,0.0909,0.6333,high_risk,high_risk,transfermarkt_availability_split_2026_06_01
ayoub_el_kaabi__mar,Ayoub El Kaabi,MAR,FWD,0.7445,74,sandsynlig starter - Transfermarkt landshold,,,,,,0.7445,,,,ayoub el kaabi||mar,,,0.8657,0.6,high_risk,high_risk,transfermarkt_availability_split_2026_06_01
youssef_en_nesyri__mar,Youssef En-Nesyri,MAR,FWD,0.7808,78,sandsynlig starter - Transfermarkt landshold,,,,,,0.7808,,,,youssef en-nesyri||mar,,,0.8854,0.6624,medium_risk,medium_risk,transfermarkt_availability_split_2026_06_01
brahim_d_az__mar,Brahim Diaz,MAR,FWD,0.8254,83,sandsynlig starter - Transfermarkt landshold,,,,,,0.8254,,,,brahim diaz||mar,,,0.9583,0.6038,high_risk,high_risk,transfermarkt_availability_split_2026_06_01
aqtay_abdallah__egy,Aqtay Abdallah,EGY,FWD,0.0446,4,sjældent startende - Transfermarkt landshold,,,,,,0.0446,,,,aqtay abdallah||egy,,,0.05,0.6923,unknown,unknown,transfermarkt_availability_split_2026_06_01
hamza_abdelkarim__egy,Hamza Abdelkarim,EGY,FWD,0.8655,87,sandsynlig starter - Transfermarkt landshold,,,,,,0.8655,,,,hamza abdelkarim||egy,,,0.97,0.6923,unknown,unknown,transfermarkt_availability_split_2026_06_01
omar_marmoush__egy,Omar Marmoush,EGY,FWD,0.8626,86,sandsynlig starter - Transfermarkt landshold,,,,,,0.8626,,,,omar marmoush||egy,,,0.97,0.6835,medium_risk,medium_risk,transfermarkt_availability_split_2026_06_01
mohamed_salah__egy,Mohamed Salah,EGY,FWD,0.8489,85,sandsynlig starter - Transfermarkt landshold,,,,,,0.8489,,,,mohamed salah||egy,,,0.9569,0.6776,medium_risk,medium_risk,transfermarkt_availability_split_2026_06_01
cecilio_waterman__pan,Cecilio Waterman,PAN,FWD,0.7242,72,sandsynlig starter - Transfermarkt landshold,,,,,,0.7242,,,,cecilio waterman||pan,,,0.8421,0.6,high_risk,high_risk,transfermarkt_availability_split_2026_06_01
ismael_d_az__pan,Ismael Diaz,PAN,FWD,0.6337,63,rotation/usikker - Transfermarkt landshold,,,,,,0.6337,,,,ismael diaz||pan,,,0.7368,0.6,high_risk,high_risk,transfermarkt_availability_split_2026_06_01
jose_fajardo__pan,Jose Fajardo,PAN,FWD,0.714,71,sandsynlig starter - Transfermarkt landshold,,,,,,0.714,,,,jose fajardo||pan,,,0.8302,0.6,high_risk,high_risk,transfermarkt_availability_split_2026_06_01
kadir_barria__pan,Kadir Barria,PAN,FWD,0.6844,68,sandsynlig starter - Transfermarkt landshold,,,,,,0.6844,,,,kadir barria||pan,,,0.75,0.75,medium_risk,medium_risk,transfermarkt_availability_split_2026_06_01
ali_yousif__irq,Ali Yousif,IRQ,FWD,0.0386,4,sjældent startende - Transfermarkt landshold,,,,,,0.0386,,,,ali yousif||irq,,,0.05,0.35,high_risk,high_risk,transfermarkt_availability_split_2026_06_01
aymen_hussein__irq,Aymen Hussein,IRQ,FWD,0.7292,73,sandsynlig starter - Transfermarkt landshold,,,,,,0.7292,,,,aymen hussein||irq,,,0.8358,0.6356,high_risk,high_risk,transfermarkt_availability_split_2026_06_01
mohanad_ali__irq,Mohanad Ali,IRQ,FWD,0.7856,79,sandsynlig starter - Transfermarkt landshold,,,,,,0.7856,,,,mohanad ali||irq,,,0.8689,0.7263,medium_risk,medium_risk,transfermarkt_availability_split_2026_06_01
ali_al_hamadi__irq,Ali Al-Hamadi,IRQ,FWD,0.5375,54,rotation/usikker - Transfermarkt landshold,,,,,,0.5375,,,,ali al-hamadi||irq,,,0.625,0.6,high_risk,high_risk,transfermarkt_availability_split_2026_06_01
alexis_saelemaekers__bel,Alexis Saelemaekers,BEL,FWD,0.5565,56,rotation/usikker - Transfermarkt landshold,,,,,,0.5565,,,,alexis saelemaekers||bel,,,0.6471,0.6,high_risk,high_risk,transfermarkt_availability_split_2026_06_01
charles_de_ketelaere__bel,Charles De Ketelaere,BEL,FWD,0.6079,61,rotation/usikker - Transfermarkt landshold,,,,,,0.6079,,,,charles de ketelaere||bel,,,0.6739,0.72,medium_risk,medium_risk,transfermarkt_availability_split_2026_06_01
romelu_lukaku__bel,Romelu Lukaku,BEL,FWD,0.7965,80,sandsynlig starter - Transfermarkt landshold,,,,,,0.7965,,,,romelu lukaku||bel,,,0.8769,0.738,medium_risk,medium_risk,transfermarkt_availability_split_2026_06_01
leandro_trossard__bel,Leandro Trossard,BEL,FWD,0.6774,68,sandsynlig starter - Transfermarkt landshold,,,,,,0.6774,,,,leandro trossard||bel,,,0.7636,0.6774,medium_risk,medium_risk,transfermarkt_availability_split_2026_06_01
jeremy_doku__bel,Jeremy Doku,BEL,FWD,0.7134,71,sandsynlig starter - Transfermarkt landshold,,,,,,0.7134,,,,jeremy doku||bel,,,0.7959,0.7037,medium_risk,medium_risk,transfermarkt_availability_split_2026_06_01
dodi_lukebakio__bel,Dodi Lukebakio,BEL,FWD,0.5114,51,rotation/usikker - Transfermarkt landshold,,,,,,0.5114,,,,dodi lukebakio||bel,,,0.5946,0.6,high_risk,high_risk,transfermarkt_availability_split_2026_06_01
mohammad_mohebi__irn,Mohammad Mohebi,IRN,FWD,0.8342,83,sandsynlig starter - Transfermarkt landshold,,,,,,0.8342,,,,mohammad mohebi||irn,,,0.97,0.6,high_risk,high_risk,transfermarkt_availability_split_2026_06_01
ali_alipour__irn,Ali Alipour,IRN,FWD,0.6615,66,sandsynlig starter - Transfermarkt landshold,,,,,,0.6615,,,,ali alipour||irn,,,0.7692,0.6,high_risk,high_risk,transfermarkt_availability_split_2026_06_01
amirhossein_hosseinzadeh__irn,Amirhossein Hosseinzadeh,IRN,FWD,0.5235,52,rotation/usikker - Transfermarkt landshold,,,,,,0.5235,,,,amirhossein hosseinzadeh||irn,,,0.6087,0.6,high_risk,high_risk,transfermarkt_availability_split_2026_06_01
mehdi_taremi__irn,Mehdi Taremi,IRN,FWD,0.9079,91,sikker starter - Transfermarkt landshold,,,,,,0.9079,,,,mehdi taremi||irn,,,0.9505,0.872,low_risk,low_risk,transfermarkt_availability_split_2026_06_01
alireza_jahanbakhsh__irn,Alireza Jahanbakhsh,IRN,FWD,0.825,83,sandsynlig starter - Transfermarkt landshold,,,,,,0.825,,,,alireza jahanbakhsh||irn,,,0.913,0.7246,medium_risk,medium_risk,transfermarkt_availability_split_2026_06_01
enner_valencia__ecu,Enner Valencia,ECU,FWD,0.8568,86,sandsynlig starter - Transfermarkt landshold,,,,,,0.8568,,,,enner valencia||ecu,,,0.97,0.6667,medium_risk,medium_risk,transfermarkt_availability_split_2026_06_01
jeremy_ar_valo__ecu,Jeremy Arevalo,ECU,FWD,0.0446,4,sjældent startende - Transfermarkt landshold,,,,,,0.0446,,,,jeremy arevalo||ecu,,,0.05,0.6923,unknown,unknown,transfermarkt_availability_split_2026_06_01
kevin_rodr_guez__ecu,Kevin Rodriguez,ECU,FWD,0.6968,70,sandsynlig starter - Transfermarkt landshold,,,,,,0.6968,,,,kevin rodriguez||ecu,,,0.7778,0.7027,medium_risk,medium_risk,transfermarkt_availability_split_2026_06_01
anthony_valencia__ecu,Anthony Valencia,ECU,FWD,0.6757,68,sandsynlig starter - Transfermarkt landshold,,,,,,0.6757,,,,anthony valencia||ecu,,,0.7857,0.6,high_risk,high_risk,transfermarkt_availability_split_2026_06_01
edin_dzeko__bih,Edin Dzeko,BIH,FWD,0.9046,90,sikker starter - Transfermarkt landshold,,,,,,0.9046,,,,edin dzeko||bih,,,0.9533,0.8541,low_risk,low_risk,transfermarkt_availability_split_2026_06_01
ermedin_demirovic__bih,Ermedin Demirovic,BIH,FWD,0.8187,82,sandsynlig starter - Transfermarkt landshold,,,,,,0.8187,,,,ermedin demirovic||bih,,,0.8909,0.7683,medium_risk,medium_risk,transfermarkt_availability_split_2026_06_01
haris_tabakovic__bih,Haris Tabakovic,BIH,FWD,0.5459,55,rotation/usikker - Transfermarkt landshold,,,,,,0.5459,,,,haris tabakovic||bih,,,0.6154,0.6774,medium_risk,medium_risk,transfermarkt_availability_split_2026_06_01
shahriar_moghanlou__irn,Shahriar Moghanlou,IRN,FWD,0.6143,61,rotation/usikker - Transfermarkt landshold,,,,,,0.6143,,,,shahriar moghanlou||irn,,,0.7143,0.6,high_risk,high_risk,transfermarkt_availability_split_2026_06_01
jovo_lukic__bih,Jovo Lukic,BIH,FWD,0.7493,75,sandsynlig starter - Transfermarkt landshold,,,,,,0.7493,,,,jovo lukic||bih,,,0.97,0.35,high_risk,high_risk,transfermarkt_availability_split_2026_06_01
samed_ba_dar__bih,Samed Bazdar,BIH,FWD,0.5293,53,rotation/usikker - Transfermarkt landshold,,,,,,0.5293,,,,samed bazdar||bih,,,0.5714,0.7895,medium_risk,medium_risk,transfermarkt_availability_split_2026_06_01
jordy_caicedo__ecu,Jordy Caicedo,ECU,FWD,0.3344,33,sjældent startende - Transfermarkt landshold,,,,,,0.3344,,,,jordy caicedo||ecu,,,0.3889,0.6,high_risk,high_risk,transfermarkt_availability_split_2026_06_01
john_mercado__ecu,John Mercado,ECU,FWD,0.0987,10,sjældent startende - Transfermarkt landshold,,,,,,0.0987,,,,john mercado||ecu,,,0.1111,0.68,medium_risk,medium_risk,transfermarkt_availability_split_2026_06_01
janner_corozo__ecu,Janner Corozo,ECU,FWD,0.2867,29,sjældent startende - Transfermarkt landshold,,,,,,0.2867,,,,janner corozo||ecu,,,0.3333,0.6,high_risk,high_risk,transfermarkt_availability_split_2026_06_01
luis_d_az__col,Luis Diaz,COL,FWD,0.9001,90,sikker starter - Transfermarkt landshold,,,,,,0.9001,,,,luis diaz||col,,,0.96,0.8218,medium_risk,medium_risk,transfermarkt_availability_split_2026_06_01
luis_suarez_charris__col,Luis Suarez Charris,COL,FWD,0.6143,61,rotation/usikker - Transfermarkt landshold,,,,,,0.6143,,,,luis suarez charris||col,,,0.7143,0.6,high_risk,high_risk,transfermarkt_availability_split_2026_06_01
christian_pulisic__usa,Christian Pulisic,USA,FWD,0.817,82,sandsynlig starter - Transfermarkt landshold,,,,,,0.817,,,,christian pulisic||usa,,,0.95,0.6,high_risk,high_risk,transfermarkt_availability_split_2026_06_01
jhon_c_rdoba__col,Jhon Cordoba,COL,FWD,0.6658,67,sandsynlig starter - Transfermarkt landshold,,,,,,0.6658,,,,jhon cordoba||col,,,0.7742,0.6,high_risk,high_risk,transfermarkt_availability_split_2026_06_01
timothy_weah__usa,Timothy Weah,USA,FWD,0.7859,79,sandsynlig starter - Transfermarkt landshold,,,,,,0.7859,,,,timothy weah||usa,,,0.9138,0.6,high_risk,high_risk,transfermarkt_availability_split_2026_06_01
darwin_nunez__uru,Darwin Nunez,URU,FWD,0.7427,74,sandsynlig starter - Transfermarkt landshold,,,,,,0.7427,,,,darwin nunez||uru,,,0.8636,0.6,high_risk,high_risk,transfermarkt_availability_split_2026_06_01
folarin_balogun__usa,Folarin Balogun,USA,FWD,0.8342,83,sandsynlig starter - Transfermarkt landshold,,,,,,0.8342,,,,folarin balogun||usa,,,0.97,0.6,high_risk,high_risk,transfermarkt_availability_split_2026_06_01
ricardo_pepi__usa,Ricardo Pepi,USA,FWD,0.6143,61,rotation/usikker - Transfermarkt landshold,,,,,,0.6143,,,,ricardo pepi||usa,,,0.7143,0.6,high_risk,high_risk,transfermarkt_availability_split_2026_06_01
federico_vi_as__uru,Federico Vinas,URU,FWD,0.7883,79,sandsynlig starter - Transfermarkt landshold,,,,,,0.7883,,,,federico vinas||uru,,,0.9167,0.6,high_risk,high_risk,transfermarkt_availability_split_2026_06_01
facundo_torres__uru,Facundo Torres,URU,FWD,0.4573,46,sjældent startende - Transfermarkt landshold,,,,,,0.4573,,,,facundo torres||uru,,,0.525,0.6316,high_risk,high_risk,transfermarkt_availability_split_2026_06_01
agust_n_lvarez__uru,Agustin Alvarez,URU,FWD,0.602,60,rotation/usikker - Transfermarkt landshold,,,,,,0.602,,,,agustin alvarez||uru,,,0.7,0.6,high_risk,high_risk,transfermarkt_availability_split_2026_06_01
